image_id,caption,humor_score,humor
sonicdrivein_529,"this is the most epic, last minute change of direction for this year's game.",0.885388195514679,1
sonicdrivein_1765,fo.,0.8651204705238342,1
sonicdrivein_594,you know what i mean? </s> we’ re going to have a fun day! you can do it all by yourself.,0.035624630749225616,0
sonicdrivein_1367,it’ s the best christmas season ever.,0.20181238651275635,0
sonicdrivein_325,you know what’ s the perfect time to do? tune in and listen for this morning.,0.10834801197052002,0
sonicdrivein_830,"it was a, of course! i just had to ask for help.",0.706827700138092,1
sonicdrivein_743,"you know, when you’ re in a hurry and all the places are closed.",0.8504665493965149,1
sonicdrivein_1077,"what you say when your dog smells like ice cream and then comes out of the fridge :), or just what i ate for breakfast this morning! 😂; 😍🤩👍😉
i am so happy to have found these ideas.",0.08998250961303711,0
sonicdrivein_283,"the first time i saw this, it was a big deal.",0.4866345226764679,0
sonicdrivein_788,it's like a little puppy.,0.5059683918952942,1
sonicdrivein_1884,ish and write a song about your life.,0.06395358592271805,0
sonicdrivein_1809,the new word for “to” is a little bit more popular than the original.,0.5931758284568787,1
sonicdrivein_1209,this is what you get when your dog smells like a taco.,0.3437076807022095,0
sonicdrivein_163,@ sallythecody i'm not going to be on the list for this year!# fbi.,0.8409245014190674,1
sonicdrivein_866,my 10-year old son and i are out for a run.,0.8039212822914124,1
sonicdrivein_655,i'm not going to be able ot get a full size shirt this year.,0.9360777139663696,1
sonicdrivein_69,i love this song! i’ m so excited for my first episode of r# watermelon.,0.011834804899990559,0
sonicdrivein_91,a friend of mine just got a dog and i wanted to know what it would be like.,0.647744357585907,1
sonicdrivein_311,"when you’ re done with your shower, take a sip of this strawberry watermelon milk.",0.13457313179969788,0
sonicdrivein_1197,how do you like this? the is of my new taco bell meal! # postdaggerstagrammer ♣️♡ ♥ ❤️@ taco-bell®.,0.012645895592868328,0
sonicdrivein_491,"i can’ t believe i texted my boyfriend, who is now on a vacation with his family.",0.8465736508369446,1
sonicdrivein_2181,"a new mom, who has been keeping up with her kids’ activities for years.",0.10084455460309982,0
sonicdrivein_1866,what do you think?# thecanaryonsnewfoodday! we are getting our food from a new source this week.,0.020572129637002945,0
sonicdrivein_2185,"and then i was like, oh my god this is the perfect size for a hug.",0.6758898496627808,1
sonicdrivein_2168,"you know, we’ re not going to be able the get you.",0.8651609420776367,1
sonicdrivein_1094,"flat on, flat top of the dog house; and my dream is to have a red dragon.",0.30958396196365356,0
sonicdrivein_2189,the only thing that’ s not going to be.,0.7624521255493164,1
sonicdrivein_791,i’ m just not sure if this is the most popular choice for a new year # t-shirt.,0.3427581489086151,0
sonicdrivein_1435,i’ m going to add a little bit of “ lolz” into this post.,0.2082909345626831,0
sonicdrivein_558,my favorite quote from the new meme of all time: 'i just wanna be normal.,0.6710176467895508,1
sonicdrivein_556,"if you're not planning on eating a lot of cheese, try this recipe for vegan mac and nacho sauce.",0.02980422042310238,0
sonicdrivein_742,you have to eat this.,0.8099247217178345,1
sonicdrivein_470,i love you! # icecreamspill pic.,0.5473242402076721,1
sonicdrivein_1567,"if you’ re not a vegetarian, just don’ t say “ i ate meat today.",0.3207377791404724,0
sonicdrivein_1755,"this is a, this is the best way to eat meat.",0.8479885458946228,1
sonicdrivein_2201,"i’ m not sure if you ‘ve ever seen this, but i have to say that it is the best dog food in the world.",0.11352507025003433,0
sonicdrivein_1635,i’ m so glad i found this.,0.6543060541152954,1
sonicdrivein_546,this is the first time in 20 years that we’ve been asked to call a video game on this summer blockbuster.,0.15697593986988068,0
sonicdrivein_196,"it’ s like, “ i love you so much.",0.9945881366729736,1
sonicdrivein_1678,"and we’ ve got some more to say about this, so here are the 10 most popular requests for your next order:
“i want a chicken sandwich with bacon and sausage on it.",0.024641921743750572,0
sonicdrivein_1996,in the last few days we’ ve been making sure to add some fun words of encouragement.,0.1455300897359848,0
sonicdrivein_786,"i have a, that’ s why i make it.",0.9477967619895935,1
sonicdrivein_2080,i ate a soda can for my birthday.,0.4943666458129883,0
sonicdrivein_926,this is the most amazing story i’ve heard in a long time.,0.4875291585922241,0
sonicdrivein_532,"in the summer, when you’ re out of ideas for your day.",0.35285741090774536,0
sonicdrivein_339,"this is the moment you realize that your favorite candy bar has a big, but it’ s not actually bad.",0.49953070282936096,0
sonicdrivein_1452,i know this is the best ice cream i’ve ever had.,0.4518689811229706,0
sonicdrivein_1090,i'm going to get you some chicken and potatoes.,0.18881572782993317,0
sonicdrivein_1307,this is the moment i get my son to eat his french fries.,0.31133803725242615,0
sonicdrivein_952,we’ re going to have a food fight.,0.9219278693199158,1
sonicdrivein_1138,"my friends, i'm here to celebrate my mom on this year’s holiday! just in time for the annual taco fiesta.",0.01503837015479803,0
sonicdrivein_1376,this is the best time of year for this season.,0.8037695288658142,1
sonicdrivein_1566,thank you for your support! the next time i make a video is going to be from my office.,0.08456474542617798,0
sonicdrivein_1793,what is the best way to say hello? tweet your reply with a cat meme or robot emoji.,0.03778592124581337,0
sonicdrivein_80,i'm not even gonna try and get a job at this place.,0.9849274158477783,1
sonicdrivein_454,"@ #sisters, we love you too much to let your parents down.",0.08793535828590393,0
