image_id,caption,humor_score,humor
sonicdrivein_1765,fo.,0.4015253484249115,0
sonicdrivein_135,i have a question for you.,0.5978690385818481,1
sonicdrivein_594,you know what i mean? </s> we’ re going to have a fun day! you can do it all by yourself.,0.01676768995821476,0
sonicdrivein_2052,i'm not sure if you like this but i do n’t know how to make it.,0.7223288416862488,1
sonicdrivein_1102,"i know this is a good thing, but i’m not going to tell you what it was called.",0.7011185884475708,1
sonicdrivein_1367,it’ s the best christmas season ever.,0.24048000574111938,0
sonicdrivein_743,"you know, when you’ re in a hurry and all the places are closed.",0.8423930406570435,1
sonicdrivein_1854,"this is the most awesome ice cream cone i’ve ever had! it was a big, round one with sprinkles on top and some extra whipped topping.",0.3370608687400818,0
sonicdrivein_478,"when you say ""i love ice cream! i like strawberry, chocolate and vanilla.",0.1498384326696396,0
sonicdrivein_486,the word of the year is now.,0.47139331698417664,0
sonicdrivein_655,i'm not going to be able ot get a full size shirt this year.,0.9181118607521057,1
sonicdrivein_69,i love this song! i’ m so excited for my first episode of r# watermelon.,0.136002317070961,0
sonicdrivein_1221,"#askmummy: what do you think? '' is this a dog food or cheese fries?!#$*#@&*
i love when people ask me about my favorite foods! i get to try them all.",0.015805784612894058,0
sonicdrivein_311,"when you’ re done with your shower, take a sip of this strawberry watermelon milk.",0.12901508808135986,0
sonicdrivein_1666,"i'm not sure if you know it, but this is the best thing in the world.",0.4015013575553894,0
sonicdrivein_1197,how do you like this? the is of my new taco bell meal! # postdaggerstagrammer ♣️♡ ♥ ❤️@ taco-bell®.,0.02664387784898281,0
sonicdrivein_344,i'm here to help you with your  ¦️plant and decor design.,0.4188815951347351,0
sonicdrivein_491,"i can’ t believe i texted my boyfriend, who is now on a vacation with his family.",0.7989708185195923,1
sonicdrivein_2181,"a new mom, who has been keeping up with her kids’ activities for years.",0.2219858169555664,0
sonicdrivein_2185,"and then i was like, oh my god this is the perfect size for a hug.",0.6290503740310669,1
sonicdrivein_1729,"when you get to the store and see a whole bunch of these, "" this is what we got for christmas.",0.3661397695541382,0
sonicdrivein_2189,the only thing that’ s not going to be.,0.5521523952484131,1
sonicdrivein_842,"@ jackie, i’ m thinking about the s of.",0.740630030632019,1
sonicdrivein_204,we have a lot of fun on the # icecream runs! i’ m sure you guys are going to love it.,0.036112554371356964,0
sonicdrivein_316,now you know what we’re talking about.,0.734167218208313,1
sonicdrivein_1254,"the next day, we’ ll be playing a game of football with our friends at the park.",0.11769438534975052,0
sonicdrivein_1737,i’ m thinking about this.,0.8132501840591431,1
sonicdrivein_791,i’ m just not sure if this is the most popular choice for a new year # t-shirt.,0.27787837386131287,0
sonicdrivein_614,"when you see a burger with that # snap-happy emoji on it, i hope they get some of this delicious food.",0.23571011424064636,0
sonicdrivein_1623,"this is a great animal to eat, but it s not the most delicious one.",0.367451012134552,0
sonicdrivein_556,"if you're not planning on eating a lot of cheese, try this recipe for vegan mac and nacho sauce.",0.07749036699533463,0
sonicdrivein_2078,"i have a lot of ideas for this month, but i’ m not sure if you can do them all.",0.6151214241981506,1
sonicdrivein_470,i love you! # icecreamspill pic.,0.4465811848640442,0
sonicdrivein_877,"i'm not a car thief, but i do n’t know what you are thinking.",0.5392932295799255,1
sonicdrivein_1755,"this is a, this is the best way to eat meat.",0.7625797390937805,1
sonicdrivein_1084,"be it for a quick, or just to get your mind focused.",0.4415583908557892,0
sonicdrivein_1635,i’ m so glad i found this.,0.3961699306964874,0
sonicdrivein_543,what? what are you doing with your new #10g food on the menu?! just in time for our annual sonic marathon! 👏👌🏽 pic.,0.5504186153411865,1
sonicdrivein_196,"it’ s like, “ i love you so much.",0.991877555847168,1
sonicdrivein_1996,in the last few days we’ ve been making sure to add some fun words of encouragement.,0.42236605286598206,0
sonicdrivein_789,"the first time i ate this food, it was a moment of pleasure.",0.1997232437133789,0
sonicdrivein_926,this is the most amazing story i’ve heard in a long time.,0.21330443024635315,0
sonicdrivein_89,the bacon’s on the grill.,0.7893726825714111,1
sonicdrivein_532,"in the summer, when you’ re out of ideas for your day.",0.19342271983623505,0
sonicdrivein_414,"we’ re going to go out of our way for you, so we can make sure your kids are happy and healthy.",0.7248653173446655,1
sonicdrivein_1849,i know this is the best thing i've ever done in my life.,0.7380639314651489,1
sonicdrivein_1459,the guy who came in with the wrong food.,0.4924364686012268,0
sonicdrivein_339,"this is the moment you realize that your favorite candy bar has a big, but it’ s not actually bad.",0.3807673454284668,0
sonicdrivein_2095,"i'm not a dentist, but i was told to get my car fixed up for the rest of christmas.",0.550044596195221,1
sonicdrivein_1471,@ sallyl: what’s your favorite ice cream flavor? </3> mikes response is this! i love mint chocolate chip.,0.07788258790969849,0
sonicdrivein_780,when you eat a burger and it tastes like ice cream on the side of your mouth.,0.7769739031791687,1
sonicdrivein_952,we’ re going to have a food fight.,0.8312124013900757,1
sonicdrivein_1138,"my friends, i'm here to celebrate my mom on this year’s holiday! just in time for the annual taco fiesta.",0.010474941693246365,0
sonicdrivein_1778,"the first one to say'let’s have a drink with the french grill!
why not? just ask your friends.",0.025210978463292122,0
sonicdrivein_1566,thank you for your support! the next time i make a video is going to be from my office.,0.1791382133960724,0
sonicdrivein_80,i'm not even gonna try and get a job at this place.,0.8933586478233337,1
