image_id,caption,humor_score,humor
sonicdrivein_486,i wrote the following words in my beer:.,0.610025942325592,1
sonicdrivein_655,it’ s not the first time this has happened to me.,0.9614369869232178,1
sonicdrivein_69,s for the or i think it’ s going to be hard on me.,0.6165074110031128,1
sonicdrivein_1996,you’ re going to be a big part of our next movie night! watch it with your team and have fun.,0.08507230132818222,0
sonicdrivein_789,the big question is : what do you want to eat? it has a little bit of everything.,0.08219829201698303,0
sonicdrivein_780,contact us at 2016-3598 and we will follow you to your new restaurant.,0.6100176572799683,1
sonicdrivein_791,we know what you’ re thinking.,0.43121880292892456,0
sonicdrivein_414,ika you like this? it’s the same game with a different name.,0.9128475785255432,1
sonicdrivein_952,this is what i’ ll be doing this weekend.,0.8603761196136475,1
sonicdrivein_594,i’ m going to go on a trip with my family.,0.5021786689758301,1
sonicdrivein_135,"it’ s time for the, so let me know what you think.",0.5276942253112793,1
sonicdrivein_2095,"i wasn't sure what to do with my stuff, so i turned on the stove and it’s still there.",0.5920021533966064,1
sonicdrivein_1635,we know you’ re excited for your new taste buds but we also want to make sure they don ‘t get messy with this one.,0.019039131700992584,0
sonicdrivein_1755,this is a recipe for the perfect summer salad.,0.46841076016426086,0
sonicdrivein_1254,the workout is over.,0.5453528165817261,1
sonicdrivein_80,"ish, when you’ re like 70+ years old and your favorite thing to do is go for a run.",0.7775120139122009,1
sonicdrivein_1778,"lamora the hacker, '' aka ryan stevenson! what’ s your thoughts on this?
why not share it with everyone who's got time to spare tonight?! x""
Questions and Answers:
1.",0.04144845902919769,0
sonicdrivein_196,"i just found out that my new phone is better than a 30 year old sonic shadowbox! — tom wolfson 🔥 →
.",0.89618980884552,1
sonicdrivein_1765,Q: what do you call the wi-fi in your house?? A: 2017#4598; Q: whats it called when people start talking to each other? a: st.,0.23355361819267273,0
sonicdrivein_614,it’ s just a couple of words to describe this amazing meal.,0.5119678378105164,1
sonicdrivein_339,a little bit of joy to keep you on track with your coffee and the days left in summer.,0.3919079601764679,0
sonicdrivein_1849,m going to make you a new turin.,0.4523606300354004,0
sonicdrivein_2078,today we’ re going to be doing something different.,0.6752562522888184,1
sonicdrivein_470,"ok, my mom is the 'll do it now!# ice cream ride this week* i will post a video of how we did on sunday.",0.03131929412484169,0
sonicdrivein_89,"la-zed, la zed! we’ ll get back to the ghost in a week.",0.5672374367713928,1
sonicdrivein_316,"they’ re gonna have to buy a new dog because they ‘re not even in the car!# nowshouloveyournewdognow!!# thinktankz@ us& you just need it?
i like this so much i want my own hot tub with all these other things attached too.",0.13856740295886993,0
sonicdrivein_877,"a, the present you with your own unicorn at work.",0.31848132610321045,0
sonicdrivein_1737,ill change the stock to your favorite 2014-edition taco bell.,0.29706305265426636,0
sonicdrivein_543,i’ m just about to have a meeting with the masters of charge.,0.8922247886657715,1
sonicdrivein_1197,the # fda-1605 is still waiting for the white of your little one.,0.1363542228937149,0
sonicdrivein_926,we need to get this for you.,0.13095404207706451,0
sonicdrivein_311,you don't have to do it.,0.6501939296722412,1
sonicdrivein_1854,"oh yeah, it’ s been a while since i wrote this blog.",0.8596873879432678,1
sonicdrivein_1102,"#1, you.",0.8563192486763,1
sonicdrivein_2185,look at those # dreamcat s you can buy in store.,0.2760154604911804,0
sonicdrivein_743,"hey's the thing you do when your mom is in town? just walk into a store and grab everything off of her desk! so get up there, kick it down to ya’ or something.",0.2518729269504547,0
sonicdrivein_1729,"we get the home, and we got to like three of these.",0.8796449303627014,1
sonicdrivein_1367,ya'm not hungry.,0.6608203649520874,1
sonicdrivein_478,the's a food bomb.,0.3432440757751465,0
sonicdrivein_2052,"oh oh, no! Oh my god.",0.7628507614135742,1
sonicdrivein_491,"a message from my boyfriend: "" i love you so much and I can get a full day off for me too!"" 😱😭🤦‍♂️😂@iam_lisa.",0.23576819896697998,0
sonicdrivein_204,you# 039; re gonna love this store! the guys in charge of delivery and stocking are so cool.,0.05695591866970062,0
sonicdrivein_1471,"when i said no to the hype, they gave me their s’s for my birthday.",0.3475898504257202,0
sonicdrivein_344,"i got you a, i hope this is what u wanted! just in case we have to do it again.",0.5314489603042603,1
sonicdrivein_2189,we bet this is the first time you've had to ask for a drink before chinnati pizza.,0.33678844571113586,0
sonicdrivein_532,what you ate for lunch? the can’s new! just wait and see if it works on a dog.,0.028784485533833504,0
sonicdrivein_1459,"the new menu is called, but you have to watch this with your feet.",0.30971840023994446,0
sonicdrivein_1566,"this summer's grill app is coming out, so make sure you get yours early!
the question of the week: what was your favorite childhood game? mine was always tag.",0.22400180995464325,0
sonicdrivein_1221,"when i'm not thinking about my car: have a sitter waiting at the front door of our house in to hell with us!
what is your favourite word?<|endoftext|>A study published by The Lancet on Monday, June 17th found that an estimated one billion people worldwide are living without access to safe drinking water.",0.08362515270709991,0
sonicdrivein_1623,a's a little bigger than the rest of them.,0.5819506645202637,1
sonicdrivein_1666,"spielberg says, “ i was with my mom on pizza for the first time.",0.4619998633861542,0
sonicdrivein_1084,we are now.,0.47666066884994507,0
sonicdrivein_556,"the mother of all donuts is here, and it s also time for a late-night sweet.",0.1390153020620346,0
sonicdrivein_1138,what do you think? i 'll tell my story and let it pass.,0.15440213680267334,0
sonicdrivein_2181,i’ m thinking of the `` our forever dog we got from us.,0.26351213455200195,0
sonicdrivein_842,"caught the last soda at that restaurant on your way home from work? ‘ we’re going to make you some more!# purrsitive
This is a photo of this post.",0.042941685765981674,0
