image_id,caption,humor_score,humor
sonicdrivein_691,what’ s your favorite drink of the night? 🍸🍸🍸�,0.0006845123716630042,0
sonicdrivein_373,what’ s your go-tos when you’ re in the drive-thru?,0.2758190929889679,0
sonicdrivein_529,"if you’ re looking for a reason to get out of the house, this is it",0.7296894788742065,1
sonicdrivein_376,when you want to be the last person to see your crush at the mall before they leave,0.4784840941429138,0
sonicdrivein_531,do you remember when you had to choose between a corn dog and a root beer? now it’ s,0.8671453595161438,1
sonicdrivein_2031,"if you 're looking for something to do on halloween, this is for you",0.18858985602855682,0
sonicdrivein_534,"me and my dad are going out to eat today, and i’ m so excited to share with you",0.12439553439617157,0
sonicdrivein_1337,"i know you 're trying to protect the earth, but it ‘s not going to work",0.026231272146105766,0
sonicdrivein_697,the only way to make a sonic shake is with a sonic drink 🤷‍♀️,0.0799253061413765,0
sonicdrivein_408,this is my son’ s first day of school and he’ s got a lot of ideas for,0.4646351635456085,0
sonicdrivein_196,when you know you’ re in the dog house you know you’ re in the dog house you,0.9567443132400513,1
sonicdrivein_2052,this is our second day in the wild and we still haven 't figured out what to do,0.38908475637435913,0
sonicdrivein_51,"i 'm not trying to make you feel bad, but i 'm holding back a little bit of fruit",0.9251503944396973,1
sonicdrivein_414,i can’ t make this stuff up 🤷‍♀️,0.26664119958877563,0
sonicdrivein_798,what do you think we should do with our sonics pass this year? share your thoughts in the comments,0.017298847436904907,0
sonicdrivein_1346,"if you’ re not going to be at the drive-in this year, i’ m going",0.12262142449617386,0
sonicdrivein_143,"when i’ m away from home, i don’ t eat or drink anything i’ m",0.4402081370353699,0
sonicdrivein_69,we can make this happen we can make this happen we can make this happen we can make this happen,0.11393328756093979,0
sonicdrivein_163,we can’ t stay in the car long enough to get all the food we want,0.753943681716919,1
sonicdrivein_78,"just in case you didn’ t know, there’ s a new bullet out now",0.8153777718544006,1
sonicdrivein_80,you bought this for your son you will love it he will love it you can order it online,0.4533196687698364,0
sonicdrivein_893,"it’ s not every day i eat the same thing, but it’ s every day i love",0.728390097618103,1
sonicdrivein_645,"i 'm sure i 'm going to regret this, but i 've decided to use the ice-",0.6273026466369629,1
sonicdrivein_234,it’ s been a long time since we’ ve had a drink,0.9474286437034607,1
sonicdrivein_85,what do you do when you’ re hungry but don’ t want to leave the house?,0.46375924348831177,0
sonicdrivein_560,"i don’ t know if it’ s just me, but i feel like i’ ve",0.6295195817947388,1
sonicdrivein_446,what would you do if i told you to go ice skating in the summer?,0.5930288434028625,1
sonicdrivein_89,the best way to start your day is with the best drink in the world 🍸🍸�,0.4535510540008545,0
sonicdrivein_566,"we all have those days when we need a little pick me up, so we’ ve got you covered",0.824264407157898,1
sonicdrivein_283,let’ s just say we’ re not the only ones getting ready for the new year �,0.3100152909755707,0
sonicdrivein_290,we’ re having a drive thru happy hour today only 🤷‍♀️�,0.7738686800003052,1
sonicdrivein_457,⭐️⭐️⭐️⭐️⭐️�,0.04285922646522522,0
sonicdrivein_1181,what did i just say? i 'm so tired i 'm going to go to bed now,0.13630911707878113,0
sonicdrivein_1384,it ‘s the end of the month so i ‘m going to get a t-shirt with,0.01135778333991766,0
sonicdrivein_91,if you 're looking for something to put on your mantle this is what you 're looking for,0.6377496123313904,1
sonicdrivein_571,we’ ll see what we can do 🤷‍♀️ pic.twitter.com,0.81772381067276,1
sonicdrivein_572,do you know how many times i stopped at the drive-through before i found my match?,0.007366696838289499,0
