image_id,caption,humor_score,humor
sonicdrivein_594,our food delivery is on it's up.,0.07325128465890884,0
sonicdrivein_1765,"w /t mom: i love you so much, but it’ s just not gonna happen.",0.4303830564022064,0
sonicdrivein_1666,you can eat this! we’ ll give you the inside scoop on how it works.,0.049627289175987244,0
sonicdrivein_1778,and i just made a little change to my plan.,0.35141587257385254,0
sonicdrivein_316,there’ s a bunch of ‘ n/m but i love them.,0.8356877565383911,1
sonicdrivein_1737,"imagine a robot that can speak to you in the office, '' just kidding! we don't have one yet.",0.21594299376010895,0
sonicdrivein_344,i love you too.,0.7341909408569336,1
sonicdrivein_1755,this is the best and most creative recipe i've ever seen for ice cream sundaes.,0.5894359946250916,1
sonicdrivein_952,the.,0.7669950723648071,1
sonicdrivein_80,the most addictive cat meme of all time.,0.6595419049263,1
sonicdrivein_1254,"i'm not here to get you there, i just want a look at your feet.",0.4409847557544708,0
sonicdrivein_1197,it’ s the best part of this weekend! </s>️ 👆 🤣🎉🧡🥤🍦🤩#overlambungrubfest👏🔥 pic.,0.08479194343090057,0
sonicdrivein_1459,we're not a to make it.,0.25866129994392395,0
sonicdrivein_486,i love when you know what to do before a customer gets upset.,0.5337814092636108,1
sonicdrivein_1102,"i know this one, too.",0.730378270149231,1
sonicdrivein_1367,"it's not just a song, it’ s the whole reason we love memeing.",0.19306671619415283,0
sonicdrivein_877,we’ re not having a summer sale today.,0.37135612964630127,0
sonicdrivein_926,"you know, we don't have to make it this way.",0.6384963393211365,1
sonicdrivein_2095,the the one who's got you all done.,0.6497966051101685,1
sonicdrivein_1221,bill gates'holiday is coming up in a week! get ready for some extra booze and food.,0.004205617122352123,0
sonicdrivein_414,"and it’ s a surprise, but the # mtv4live will be here for you.",0.5709108114242554,1
sonicdrivein_543,"it’ s like, it sounds so simple.",0.7412935495376587,1
sonicdrivein_1471,"if you want a really good price, but only have 15 min to make it in the store and i’ ll give ya that discount! for just $ 2.",0.05526268854737282,0
sonicdrivein_1623,i just made my first ever taco on the house.,0.1675112098455429,0
sonicdrivein_491,what a i'm thinking about! the best one ever.,0.40045592188835144,0
sonicdrivein_478,"in the mood for a post about mexican cuisine? </s> just to be honest, i love tacos more than anything in this world.",0.05987444519996643,0
sonicdrivein_196,"we have a, you can use this to make the most awesome pumpkin soup ever! 🍛 it’ s for your kiddos too so get ready 👀👈🤩 </s>
i'm sure we all need more of these with me? 😀 i just got my butt in bed 😂😂 😭😬🍔🥗🎉",0.8068092465400696,1
sonicdrivein_655,what is the biggest christmas gift you can give your child? it’ s a.,0.7921858429908752,1
sonicdrivein_1138,it’ s the only thing i can do is.,0.3552291989326477,0
sonicdrivein_339,"the perfect combination of ; your favorite flavor, the ultimate music video and a post that makes you think twice about life.",0.2798854112625122,0
sonicdrivein_1084,and i'm just about to make my second round of our mic.,0.5605003237724304,1
sonicdrivein_2189,"you know what we do? </s> if you’re not sure, just say something like this:“ u want to go for the taco bell! it has no cheese on them.",0.08769416064023972,0
sonicdrivein_89,"yes, yes.",0.9892269372940063,1
sonicdrivein_1854,"if u’ re looking for a new app, you should check out our favorite game.",0.5342403054237366,1
sonicdrivein_2181,the band is playing at this night and we are so excited to see you all! </s> 🦖🐶😊👨🏽💕📸️🧠🍲🥇🎤🌿#freestylefriday@teamjake pic.,0.026308074593544006,0
sonicdrivein_470,the milk and cheese is the best.,0.24272491037845612,0
sonicdrivein_2078,what is your take on the last game? what are you going to do today.,0.5537384152412415,1
sonicdrivein_842,what’ s your idea of a burger? you know what i do.,0.23387333750724792,0
sonicdrivein_789,"when we are in the backyard and this is our, then i think it’ s best to go home.",0.14670982956886292,0
sonicdrivein_556,"it's a holiday for all dogs, and we have some great deals on the best products of our year.",0.050999488681554794,0
sonicdrivein_780,"when your friend calls you to order a'black and white margarita, but the cashier says it’s just for us.",0.47832366824150085,0
sonicdrivein_135,a nd so it looks like this! 🍪🍟.,0.4457375705242157,0
sonicdrivein_1996,today is your day! it’ s the time to celebrate and be kind.,0.1847432255744934,0
sonicdrivein_2185,but we know it’s a good thing to be here and i love the experience of being with you all day long.,0.23758070170879364,0
sonicdrivein_69,# 1 in this morning! 🤤 i know you are going to love it.,0.17624133825302124,0
sonicdrivein_1566,"the meme that went viral this week was the `` how come we still got our own food truck when there’ s no other fast casual place around??
# mexicanwaffles on tumblr.",0.1475328505039215,0
sonicdrivein_1635,"what is the best avocado toast recipe ever? and what’ s it got to taste like avocados, mashed potatoes with bacon in between them! # awesome@ chefkofi i have a hard time believing that so many people are trying this.",0.007856855168938637,0
sonicdrivein_532,i love when the dogs find their paw prints in my grass.,0.2731333076953888,0
sonicdrivein_614,"if you want it now, this is what i'm gonna do.",0.74962317943573,1
sonicdrivein_204,we are ready to serve up the best taco truck in town.,0.14679279923439026,0
sonicdrivein_2052,"if you could see this dog in the kitchen, it would make an amazing ice cream cone.",0.3208702802658081,0
sonicdrivein_1849,i got my hands on the last few 50.,0.5941305160522461,1
sonicdrivein_791,what’ s your plan for this year? we have a #1 winner! let us know in the comments below.,0.07863529771566391,0
sonicdrivein_311,you don't have to wait 15 minutes for your food.,0.31996312737464905,0
sonicdrivein_743,you’ re all about them! '' he said.,0.7838194966316223,1
sonicdrivein_1729,"a, uh i’m so sorry.",0.645011842250824,1
