image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
mcdonalds_switzerland_1919,a good way to enjoy this meal is by making it the best you can.,3,1,0.98239744,0.47089937,0.1340640092071278,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308
mcdonalds_switzerland_1988,"now it's time to see who can get the most followers in a month! let us know your favorite ice cream flavor and where you would like them, because this is an interactive contest.",4,1,0.9632228,0.47089937,0.1176470588235294,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_1985,"let me tell you something... if i was a mcdonald’ s and my brother is also in the car, it would be very annoying to have all these people watching your mouth! let them see that we are having fun with this version of watch more lizzo.",2,1,0.840177,0.47089937,0.0425531914893616,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_1962,"when you're done watching your favorite movie or tv show, switch to the new app.",1,1,0.97323585,0.47089937,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_1942,"it ’ s the first time i saw this beautiful dance! can you tell me where it was performed? if not, please let us know in a comment below.",2,1,0.9170217,0.47089937,0.0689655172413793,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_605,"it's not just a simple fact, it is the perfect number for your birthday! so you can have that wish to someone who loves you very much.",4,1,0.92318505,0.47089937,0.1481481481481481,0.0384615384615384,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_358,"what are you thinking?... if your answer is the same as everyone else, please be sure to tell us more about it.",5,1,0.9736452,0.47089937,0.2272727272727272,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_1904,"for those of you who have been on the phone and haven 't received your tickets yet, this is a way to make sure that everyone gets their reward.",2,1,0.9685153,0.47089937,0.0689655172413793,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_841,"i'm not talking about you, but i know where it is.",0,1,0.95437455,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_700,"you're right, but it was the first time you saw this on a christmas card.",4,1,0.9698205,0.47089937,0.2666666666666666,0.0714285714285714,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_2052,so you want to watch tv with me?.,0,1,0.9349399,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_478,"from now on, you can order your food and drinks with our easy-to.",3,1,0.8061021,0.47089937,0.1454568892146276,1.402493394168772e-308,1.402493394168772e-308,1.402493394168772e-308
mcdonalds_switzerland_584,look at the.,0,1,0.41051617,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_453,the difference between these two companies is just 15% of the price.,0,1,0.9491217,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_80,don't worry... we have a lot of options to choose from! the app has lots and LOTS more for you.,2,1,0.93285185,0.47089937,0.1,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_646,"in the middle of a night, your mcdonald's logo is on top of you burger.",2,1,0.5459937,0.47089937,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_31,have you ever seen a mcdonald’ s bag without an extra layer? it's not expensive! we are talking about one and half euro per kilo for the products that can be sold in supermarkets.,1,1,0.88052493,0.47089937,0.0294117647058823,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_402,"we’re not sure what it means, but i think this one's really cool.",0,1,0.9660968,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_608,"la, la bella e c’ io.",0,1,0.7754573,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_16,"if you are not the only one who loves a french fry, then this app is for u.",0,1,0.9547111,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_13,just think about it.,0,1,0.97238255,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_1940,"it’ s not about the money, it's all about to live.",1,1,0.958958,0.47089937,0.0401121061599985,9.8177638708909e-309,9.8177638708909e-309,9.8177638708909e-309
mcdonalds_switzerland_631,"if you have a stomach ache, try this one: '' to do it.",0,1,0.6558381,0.47089937,0.0,0.0,0.0,0.0
mcdonalds_switzerland_566,you're welcome to our next vegan dinner at home! we have an amazing variety of delicious dishes and you can share your meal with us.,6,1,0.97148424,0.47089937,0.2045145093518907,1.8960828685180466e-308,1.8960828685180466e-308,1.8960828685180466e-308
mcdonalds_switzerland_655,a) the's are getting a closer to your phone.,1,1,0.65316397,0.47089937,0.0994265907571521,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308
mcdonalds_switzerland_409,i'm going to have a party for you on saturday night.,1,1,0.9777551,0.47089937,0.0577033108127528,1.412335412826535e-308,1.412335412826535e-308,1.412335412826535e-308
mcdonalds_switzerland_203,you're in a situation where you don’t know what to do.,1,1,0.9779619,0.47089937,0.0909090909090909,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_1899,"`` it's not just a game, is it?″ said one boy playing with the new version of plo micheal in front by your house.",3,1,0.9156628,0.47089937,0.1198986821386423,2.134267386369317e-308,2.134267386369317e-308,2.134267386369317e-308
mcdonalds_switzerland_558,the best thing you can do is to make a video and share it with the world! '' this will help get your message across.,5,1,0.97793704,0.47089937,0.2,0.0416666666666666,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_736,when you get a notification that someone is about to be matched with the same guy as your friend... it’ s time for them to show up.,2,1,0.9715692,0.47089937,0.074074074074074,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_598,"why are you so angry? if someone would like to join us, we 'll give them the best deal in stock.",3,1,0.9688074,0.47089937,0.1180807768034625,1.8391691476033075e-308,1.8391691476033075e-308,1.8391691476033075e-308
mcdonalds_switzerland_367,"i know i'm not the only one who has a big mcdonkey in my bag, but it was just so easy to get some cash! have you ever thought about getting more of your own money? 🤔🤓👍😊😂🍦🎉🥳
Q: what did sba do for his birthday party last year",3,1,0.97123295,0.47089937,0.0625,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
mcdonalds_switzerland_1912,"it's like, i can get a good massage and the restaurant is really delicious.",3,1,0.6901917,0.47089937,0.1210110261445198,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308
mcdonalds_switzerland_461,this is my new favorite.,2,1,0.9803239,0.47089937,0.010929488978917,6.07973005345788e-310,6.07973005345788e-310,6.07973005345788e-310
mcdonalds_switzerland_2014,"you know, the whole restaurant is closed.",0,1,0.9783533,0.47089937,0.0,0.0,0.0,0.0
