image_id,caption,humor_score,humor
mcdonalds_switzerland_2054,"here's what you need to do: take a shower, wash your hands with soap or hand sanitizer and put it in the microwave for about five minutes.",0.0004596479993779212,0
mcdonalds_switzerland_402,"didn't you like this? </s> do u want to try it out with your family or friends and see how they react?<sup style=""font-weight: bold; font-size:-20px"">i would love for them too.",0.03363090753555298,0
mcdonalds_switzerland_2062,"i'm not going to tell you this, but i do n’t know if it would be a good idea.",0.8102840185165405,1
mcdonalds_switzerland_1974,"i'm not sure if you like it, but i do n’t know.",0.4887583255767822,0
mcdonalds_switzerland_271,"we're going to get you some ice cream, but first of all we need your phone number and address! do n’t worry about it.",0.0043383329175412655,0
mcdonalds_switzerland_739,"i've heard it a few times before, but i don’t know where to start.",0.08226537704467773,0
mcdonalds_switzerland_700,"it's been a long time, but it is now possible to order your pizza with just one tap on the phone! you can also choose from more than 20 different types of pizzas and toppings.",0.0003678307111840695,0
mcdonalds_switzerland_412,it's time to get back on track.,0.01175888255238533,0
mcdonalds_switzerland_1915,"it's been a long time since we’ve had the opportunity to try out new flavors, so here are some of our favourites from last year.",0.0006700774538330734,0
mcdonalds_switzerland_902,"don't worry, we've got you covered.",0.07306551188230515,0
mcdonalds_switzerland_724,"""
### Questions and Detailed Answers Based on the Webpage Extract:
1.",0.021423401311039925,0
mcdonalds_switzerland_1914,"don't forget, there are more than one way to make an ice cream cone! you can do it with your hands or use a spoon.",0.0017300581093877554,0
mcdonalds_switzerland_590,"i'm so excited to be on the list for this year, and i hope that you can help me get through it all.",0.017480066046118736,0
mcdonalds_switzerland_1944,"in 2019, the world’s top-grossing movie of all time.",0.004206194542348385,0
mcdonalds_switzerland_563,it's time to get out of your comfort zone and try something new.,0.06977325677871704,0
mcdonalds_switzerland_367,"i'm not sure what you think about it, but i do n’t know if this is the best way to get in and out of your car.",0.024200841784477234,0
mcdonalds_switzerland_348,i'm not going to tell you what i like or dislike about this video.,0.10603692382574081,0
mcdonalds_switzerland_687,"when you're in the mood for ice cream, try this.",0.01739935576915741,0
mcdonalds_switzerland_499,"yes, it's a good idea.",0.4356926381587982,0
mcdonalds_switzerland_1871,it's time for you to say yes or no.,0.009450019337236881,0
mcdonalds_switzerland_661,you 'll know it when you see them on the menu.,0.9084874391555786,1
mcdonalds_switzerland_359,"don't worry, we're here to help you find the perfect solution for your problem.",0.01919465698301792,0
mcdonalds_switzerland_173,"yes, it's been a long time since i ate ice cream.",0.025304952636361122,0
mcdonalds_switzerland_2016,"i'm not going to tell you this, but i do n’t know if it will work.",0.4959712624549866,0
mcdonalds_switzerland_737,"i'm sure you ca n’t believe it, but i have a lot to say about this app! so please share your thoughts with us in the comments section below and let me know if there is anything else we can improve on.",0.07821092754602432,0
mcdonalds_switzerland_1322,"you're not going to like it, but i am.",0.10064280778169632,0
mcdonalds_switzerland_2001,i'm going to tell you a little bit more about this year’s mcdonald s holiday.,0.15416981279850006,0
mcdonalds_switzerland_673,"it's not a joke, is it? we are here to help you find the right app for your needs! 👍👌😊🙏🏽🎉.",0.0004701554717030376,0
mcdonalds_switzerland_864,what do you think? </s> what are your thoughts on this new set of coins that will be released in the next few days.,0.4781416058540344,0
mcdonalds_switzerland_449,"if you're looking for something to eat, here are some of the best-selling products on amazon.",0.004987028427422047,0
mcdonalds_switzerland_486,"i'm sure you ca n’t believe it, but i love this ice cream so much.",0.12125866115093231,0
mcdonalds_switzerland_273,i'm so excited to see you again.,0.09834996610879898,0
mcdonalds_switzerland_230,"you're not the only one who feels this way, are you? i know what it’s like.",0.27399224042892456,0
mcdonalds_switzerland_714,"for the first time in 2019, you will be able to enjoy a delicious meal with your friends and loved ones for free! it's all part of our mission.",9.492811659583822e-05,0
mcdonalds_switzerland_379,we're going to do it.,0.17934319376945496,0
mcdonalds_switzerland_1768,"when you're in the middle of a night out with your friends, do n’t forget to take pictures and share them on social media.",0.002333500189706683,0
mcdonalds_switzerland_526,we're going to show you some of the most beautiful places on earth.,0.009062031283974648,0
mcdonalds_switzerland_546,it's been a long time since we’ ve seen each other.,0.18566708266735077,0
mcdonalds_switzerland_419,"we're here to help you with all your questions and doubts, so please let us know if there is anything we can do for you.",0.043912023305892944,0
mcdonalds_switzerland_464,"yes, it's true! and we are here to help you find your dream partner.",0.020515194162726402,0
mcdonalds_switzerland_904,"i'm sorry, but i don’t know if you like it or not.",0.9293628931045532,1
mcdonalds_switzerland_1959,"it's not about what you eat or how much it costs, but who your friends are.",0.006757174618542194,0
mcdonalds_switzerland_674,you're not the only one.,0.137361079454422,0
mcdonalds_switzerland_513,"for those of you who missed out on the 2018 euro, here's your chance to redeem it.",0.030756963416934013,0
mcdonalds_switzerland_436,it's time to get rid of it.,0.1779489815235138,0
mcdonalds_switzerland_597,"you're the one who wants to go out on your own, but you don’t know how it works.",0.13882309198379517,0
mcdonalds_switzerland_774,"what's on your mind? what do you want to eat for lunch today, and how much does it cost in euros or dollars.",0.8294240832328796,1
mcdonalds_switzerland_1890,you're right.,0.9586237668991089,1
mcdonalds_switzerland_2043,"you 'll be able to enjoy it with your family, and you will also have the option of getting a gift card.",0.001977599924430251,0
mcdonalds_switzerland_828,i'm going to show you how easy it is.,0.17216385900974274,0
mcdonalds_switzerland_201,you can't wait any longer.,0.41764047741889954,0
mcdonalds_switzerland_1908,`` i'm sorry to hear that.,0.4813176393508911,0
mcdonalds_switzerland_607,"when you're about to make a big decision, ask yourself this question: is it the right thing for me or someone else.",0.10330413281917572,0
mcdonalds_switzerland_1006,"i'm not going to say it, but i do n’t know if this is the right thing for you.",0.10603155940771103,0
mcdonalds_switzerland_1900,i 'd like to tell you a little bit more about it.,0.18609601259231567,0
mcdonalds_switzerland_2050,i'm going to show you how it looks like when a cat is sleeping in the middle of your bed.,0.03537086397409439,0
mcdonalds_switzerland_614,"in the next 10 minutes, you will be able to see how many times this phrase has been searched for on instagram and facebook.",0.04599759727716446,0
mcdonalds_switzerland_562,"you're not alone in feeling this way, so here are a few things you can do to make the most out of your day.",0.01595117151737213,0
mcdonalds_switzerland_519,"there's a lot of things you need to watch out for, so be on the look-out.",0.12884566187858582,0
mcdonalds_switzerland_364,"there are 10 different ways to enjoy your meal, and you can choose any of them.",0.09789834171533585,0
mcdonalds_switzerland_879,"i'm not sure if you like it, but here’s what we can do.",0.028508154675364494,0
mcdonalds_switzerland_1927,it's time for you to take a bite out of it.,0.04272131994366646,0
mcdonalds_switzerland_369,"i'm not going to tell you this, but there’s a big difference between the way we eat at home and in restaurants or bars.",0.10774379968643188,0
mcdonalds_switzerland_203,it's your turn.,0.5167627334594727,1
mcdonalds_switzerland_2010,it's about time for you guys to get in the way of your dreams and make them come true! don’t miss out on it.,0.003857981413602829,0
mcdonalds_switzerland_16,"it's been a long time since i ve seen you smile at me, so here it is.",0.9755950570106506,1
mcdonalds_switzerland_730,you're not the only one who feels this way.,0.3479866087436676,0
mcdonalds_switzerland_2064,"yes, it's true.",0.08281881362199783,0
mcdonalds_switzerland_483,"in 2019, we'll be able to find the perfect food for every day of your life! get ready with us and let’s make it happen.",0.000169324193848297,0
mcdonalds_switzerland_646,i'm here to show you what it’s all about.,0.20200121402740479,0
mcdonalds_switzerland_2020,"you're not alone in this journey, and we are here to support you every step of the way.",0.005935195367783308,0
mcdonalds_switzerland_222,"we're here to help you and your family, so please don't forget us.",0.04061369225382805,0
mcdonalds_switzerland_251,i'm glad you liked it.,0.39499253034591675,0
mcdonalds_switzerland_1895,don't worry about it.,0.2879941165447235,0
mcdonalds_switzerland_701,don't worry.,0.5696645379066467,1
mcdonalds_switzerland_1893,it's a good time to say thank you for all the help we have received from our friends and family during these tough times.,0.0006478105788119137,0
mcdonalds_switzerland_816,"you're not the only one who can do this, are you? check it out and see for yourself! 👍👌😊😂🤣🙏💪🏽‍♂️🧘⬇ ⠀￼🎥📸🍷🥤 🍦🌱 🚶🔴 🔵 💰",0.0003444674366619438,0
mcdonalds_switzerland_628,"today's theme song is going to be called, `` i love you so much! '' it will air at the end of this episode.",0.5600284337997437,1
mcdonalds_switzerland_744,"i'm here to show you some of the best posts on instagram this week, and i’ m sure there are a lot more people who will be checking them out than me.",0.25200924277305603,0
mcdonalds_switzerland_400,"when you're looking for something new and different, there are a lot of options to choose from.",0.05160863697528839,0
mcdonalds_switzerland_248,"when you're in the middle of a conversation with your best friend, and they ask for an opinion on what to do next.",0.06861698627471924,0
mcdonalds_switzerland_712,"there are 10,529 people in the world who don't have internet access.",0.046997442841529846,0
mcdonalds_switzerland_168,"hello, everyone! we're here for you.",0.03798280283808708,0
mcdonalds_switzerland_389,what are you looking for?.,0.025785425677895546,0
mcdonalds_switzerland_715,"you 'll be able to find it in just a few seconds, even if you do n’t know its name.",0.44316864013671875,0
mcdonalds_switzerland_800,"i'm going to show you some of the best places in new york city, and then i will take pictures with my phone.",0.028055137023329735,0
mcdonalds_switzerland_414,"i'm going to show you some of the most beautiful moments in my life, and i hope that it will make your day a little bit better.",0.005338225048035383,0
mcdonalds_switzerland_1995,"it's been over 10 years now, and it still doesn't work.",0.032017651945352554,0
mcdonalds_switzerland_1983,here you go! </s> 👍👌😊🤗 🤔 😄 😂😂 🙋‍♂️🙈💰 🕑🚨🍲 🍦 🥤 🎉🎬 📸📷 ⛏⠅Ⓡ⽡⾖ⱼ✒🏿,0.0034980126656591892,0
mcdonalds_switzerland_565,what do you think? what are your plans for the year 2019.,0.048913780599832535,0
mcdonalds_switzerland_365,"you've got a lot of options to choose from, but if you do n’t like it on the first try then just wait and see what happens next.",0.01292683556675911,0
mcdonalds_switzerland_589,i'm glad you like it.,0.03161200135946274,0
mcdonalds_switzerland_1978,"in 2019, there will be a live stream of the world's most popular tv shows and movies for everyone to enjoy! watch it here: https://www.",0.11686471104621887,0
mcdonalds_switzerland_122,what's on your mind? what are you thinking about right now and where do u want to eat later today.,0.9306846857070923,1
mcdonalds_switzerland_767,"if you're looking for something fun to do on a rainy day, here’s our list of the best board games in canada.",0.025721844285726547,0
mcdonalds_switzerland_262,i'm here to show you how easy it can be.,0.17413075268268585,0
mcdonalds_switzerland_623,have a good time! i'm here to help you find the perfect wedding dress for your big day.,0.006946321576833725,0
mcdonalds_switzerland_374,we're here to show you how much fun it can be.,0.07141374051570892,0
mcdonalds_switzerland_1985,"i'm not sure if you like it or i do, but here’s something that might make your day a little bit better.",0.25174224376678467,0
mcdonalds_switzerland_753,it's time for you to take a break from work and have fun at home with your loved ones! let me know how it goes.,0.006406085100024939,0
mcdonalds_switzerland_538,"in 2017, the mcdonald’ s company announced that it was going to give away all of its products for free.",0.021259091794490814,0
mcdonalds_switzerland_508,"i 'd like to tell you a little bit more about it, but i do n’t know if this is the right thing for me.",0.14896801114082336,0
mcdonalds_switzerland_1656,"there are 10 types of pizza in the world, but there is only one type that can make you feel better after a long day at school: mac and cheese! here's how to do it.",0.006598036270588636,0
mcdonalds_switzerland_635,i'm going to show you what it feels like.,0.014823436737060547,0
mcdonalds_switzerland_377,"yes, it's true.",0.5771477222442627,1
mcdonalds_switzerland_453,what's wrong with you? do n’t be afraid to try something new.,0.3078307509422302,0
mcdonalds_switzerland_1184,"you can't believe it, right? </s> if you want to know how much money i earn in a month: €150.",0.01243574358522892,0
mcdonalds_switzerland_467,"it's been a long time since i was able to taste the best french fries in new york city, and now you can do it too! 🇺🇸 pic.",0.005465983878821135,0
mcdonalds_switzerland_220,"when you're looking for a new restaurant, why not check out all the restaurants in your area? </s> it could save some time and money.",0.002998571377247572,0
mcdonalds_switzerland_580,"yes, it's true.",0.17482830584049225,0
mcdonalds_switzerland_732,i've been thinking a lot lately about what i love the most in my life.,0.7461779117584229,1
mcdonalds_switzerland_622,there's more than one way to do it.,0.032090142369270325,0
mcdonalds_switzerland_386,"it's been a long time since i have had the chance to try out some of my favorite dishes, so let me tell you how delicious they are.",0.0022983590606600046,0
mcdonalds_switzerland_572,don't worry.,0.11347071081399918,0
mcdonalds_switzerland_2045,"if you're looking for something special, check it out.",0.04863417148590088,0
mcdonalds_switzerland_511,"it's been a long time since i have seen it, isn’t that right? you know what we are talking about.",0.10588230937719345,0
mcdonalds_switzerland_50,"you're not the only one who wants to try it out, are you? let us know in a comment below.",0.02656598947942257,0
mcdonalds_switzerland_1990,it's time for you to take a bite of your sandwich.,0.19119121134281158,0
mcdonalds_switzerland_1966,"i'm looking for the best pizza place in town, and i want to know where you can find it.",0.004701361060142517,0
mcdonalds_switzerland_639,"if you're not sure what to do, just take a deep breath and try something new! even if it doesn’t work out the first time.",0.008105253800749779,0
mcdonalds_switzerland_548,"when you're in a restaurant with your family and want to ask the waiter how much it costs, just say: �￼how many dollars does this cost? 👍🙌.",0.029180822893977165,0
mcdonalds_switzerland_1979,"i'm sure you ca n’t believe it, right? but here are some of the things that will change your life for good.",0.01461172103881836,0
mcdonalds_switzerland_1138,i'm here to tell you about it.,0.015281585976481438,0
mcdonalds_switzerland_529,"i'm so sorry, but i know where you are now! just wait a few minutes and we can meet up.",0.00659074867144227,0
mcdonalds_switzerland_733,"if you're not sure about something, ask yourself this question: what would i do if it’s your first day at work in a new role? 👍👌🤔 🤓😂😊 😅 🙋🏼‍♂️🙏🏻🧑🏽 🦹🎉🥳 🥇🍲 �",0.012528952211141586,0
mcdonalds_switzerland_237,"you know what you want to do?... get a dog! it's one of the most loyal animals on this planet, and they can be your best friend for life!! 🐶🐾👨‍❤️🦆
Q: where are we talking about?? 🤔🤷🏻♂️🙏🏼💕🥳�",0.07711126655340195,0
mcdonalds_switzerland_265,"what do you want to eat for dinner tonight?, what is your favorite food of all time and how much does it cost per person.",0.37466704845428467,0
mcdonalds_switzerland_713,don't worry.,0.2560201585292816,0
mcdonalds_switzerland_657,"i'm not going to tell you all the details, but here’s what i do know for sure: this is a big deal and it will have an impact on your life in some way or another.",0.003728082636371255,0
mcdonalds_switzerland_703,"if you're looking for something fun to do in your free time, why not try out one of these recipes? they are so easy and delicious! let me know how it goes by leaving a comment below.",0.020417241379618645,0
mcdonalds_switzerland_227,we're here to help you find the answers that make your life more interesting and fun.,0.048870235681533813,0
mcdonalds_switzerland_500,"you're going to find the perfect match for your taste, but you don’t know what it looks like.",0.006295698694884777,0
mcdonalds_switzerland_1961,"if you're looking for something to watch on tv tonight, here’s a list of the top-rated movies from last year.",0.02655823342502117,0
mcdonalds_switzerland_596,we're here for you! we are ready to make your dream come true.,0.0016702746506780386,0
mcdonalds_switzerland_736,"i'm not sure if you know it, but there are a lot of people on this app who want to get in touch with me! just reply and i’ll see what we can do for them.",0.00455141719430685,0
mcdonalds_switzerland_1992,it's time for a new year! here are some of the best tips and tricks you’ ll need to keep your heart healthy this season: https://www.,0.0089720468968153,0
mcdonalds_switzerland_60,don't worry.,0.43752622604370117,0
mcdonalds_switzerland_818,"i'm so excited to see you again, and i hope we can get back together soon! have a great week ahead of us.",0.003351151244714856,0
mcdonalds_switzerland_789,`` i'm sorry to hear that.,0.1210155338048935,0
mcdonalds_switzerland_1657,"hello! do you want to take a photo with me? just tap on the camera icon, and we will start taking photos together.",0.037265609949827194,0
mcdonalds_switzerland_1955,"yes, it's true.",0.08714426308870316,0
mcdonalds_switzerland_1928,"it's been a long time since we were together, and i hope to see you again soon.",0.07603078335523605,0
mcdonalds_switzerland_363,what do you like to eat for lunch? </s> what is your favorite food in the world? share it with us on social media.,0.002882366068661213,0
mcdonalds_switzerland_422,"for those of you who are looking forward to the 2019 world cup, here's a video that will make your mouth water: https://www.",0.004950312897562981,0
mcdonalds_switzerland_1949,"it's been a long time since i’ve posted anything, so let me know what you need help with today and we can work together to make it happen.",0.009576407261192799,0
mcdonalds_switzerland_59,"you might be surprised to find out that 80% of the world's coffee is made from arabica beans, which are known for their mild flavor and low acidity.",0.009694608859717846,0
mcdonalds_switzerland_1912,"when you're in a hurry and want to get home, just turn on the air-conditioner.",0.03463498502969742,0
mcdonalds_switzerland_432,"in 2019, the world cup will take place in south africa.",0.5928035974502563,1
mcdonalds_switzerland_1071,i'm so excited to be here today! i hope you have a great day and let me know how it goes.,0.0034267823211848736,0
mcdonalds_switzerland_493,"it's been a long time since i saw you, so here it is.",0.03889601677656174,0
mcdonalds_switzerland_735,"you're the one who always arrives late to meetings, but you can also be there on time or even a little bit early! just tell us what your ideal meeting start-time is and we’ ll make sure it works for all of our team members.",0.0023298694286495447,0
